,Neighbors,Estimators,Confusion Matrix,Average Accuracy,Average Precision,Average Recall,Average F1
0,12,50,"[215, 91, 33, 138]",0.7348008385744235,0.6243093922651933,0.6588921282798834,0.6411347517730496
1,12,100,"[221, 85, 38, 133]",0.7421383647798742,0.6300268096514745,0.685131195335277,0.6564245810055866
2,12,150,"[221, 85, 38, 133]",0.7410901467505241,0.6290322580645161,0.6822157434402333,0.6545454545454545
3,14,50,"[213, 93, 31, 140]",0.7410901467505241,0.6224489795918368,0.7113702623906706,0.6639455782312925
4,14,100,"[214, 92, 33, 138]",0.740041928721174,0.6233766233766234,0.6997084548104956,0.6593406593406593
5,14,150,"[214, 92, 33, 138]",0.740041928721174,0.6233766233766234,0.6997084548104956,0.6593406593406593
6,16,50,"[212, 94, 31, 140]",0.7431865828092243,0.625,0.7142857142857143,0.6666666666666666
7,16,100,"[211, 95, 31, 140]",0.7379454926624738,0.6195372750642674,0.7026239067055393,0.6584699453551912
8,16,150,"[212, 94, 31, 140]",0.7389937106918238,0.6211340206185567,0.7026239067055393,0.6593707250341997
